DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	5q31.1	5	131773852	FNIP1	FNIP1			96459			rs758324-T	rs758324	0	758324	intron_variant	0	0.81	4E-7	6.3979400086720375		1.1627907	[1.1-1.22]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	5q31.1	5	131897266	FNIP1, ACSL6	MEIKIN			728637			rs142958719-G	rs142958719	0	142958719	intron_variant	0	0.82	3E-7	6.522878745280337		1.1627907	[1.1-1.23]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	5q31.1	5	131965922	ACSL6	ACSL6			23305			rs476428-G	rs476428	0	476428	intron_variant	0	0.81	2E-7	6.698970004336019		1.1627907	[1.1-1.23]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	5q31.3	5	140327854	PFDN1, HBEGF	PFDN1 - HBEGF	5201	1839		24713	4989	rs11168036-T	rs11168036	0	11168036	downstream_gene_variant	1	0.5	3E-7	6.522878745280337		1.12	[1.07-1.17]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	7p22.3	7	82377	FAM20C	LOC101929756			101929756			rs11761441-G	rs11761441	0	11761441	intron_variant	0	0.46	2E-6	5.698970004336019		1.12	[1.07-1.17]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	7p15.2	7	25528235	NPVF, UBA52P1	LOC105375196 - LOC646588	105375196	646588		31494	65066	rs10807828-C	rs10807828	0	10807828	intergenic_variant	1	0.51	7E-6	5.154901959985743		1.098901	[1.05-1.15]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	7q35	7	143412115	EPHA1, TAS2R62P	EPHA1-AS1			285965			rs75045569-T	rs75045569	0	75045569	intron_variant	0	0.83	8E-6	5.096910013008056		1.1494253	[1.08-1.22]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	8p21.1	8	27598736	CLU	CLU			1191			rs2279590-C	rs2279590	0	2279590	non_coding_transcript_exon_variant	0	0.6	2E-6	5.698970004336019		1.1235955	[1.08-1.18]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	10p14	10	11678309	USP6NL, ECHDC3	LOC105376412, LOC105376413			105376412, 105376413			rs7920721-G	rs7920721	0	7920721	upstream_gene_variant	0	0.38	3E-6	5.522878745280337		1.12	[1.07-1.17]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	10q23.1	10	80629227	SH2D4B	SH2D4B			387694			rs59616746-C	rs59616746	0	59616746	intron_variant	0	0.85	1E-6	6.0		1.2987013	[1.18-1.45]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	10q26.2	10	128547890	MKI67, MGMT	LINC01163 - LOC105378554	101927381	105378554		230164	137514	rs61310603-T	rs61310603	0	61310603	intergenic_variant	1	0.84	8E-6	5.096910013008056		1.1904762	[1.11-1.3]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	11q12.2	11	60254475	MS4, MS4A6A, MS4A4A, MS4A6E	MS4A4E - MS4A4A	643680	51338		11351	26066	rs1582763-G	rs1582763	0	1582763	regulatory_region_variant	1	0.63	2E-9	8.698970004336019		1.1494253	[1.1-1.2]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	11q14.2	11	86157598	PICALM	RNU6-560P - LOC107984426	106480590	107984426		4264	33880	rs3851179-C	rs3851179	0	3851179	downstream_gene_variant	1	0.65	2E-6	5.698970004336019		1.1235955	[1.06-1.18]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	14q32.12	14	92460608	SLC24A4	SLC24A4			123041			rs10498633-G	rs10498633	0	10498633	intron_variant	0	0.78	4E-7	6.3979400086720375		1.1494253	[1.09-1.22]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	17q21.31	17	45746994	CRHR1	MGC57346-CRHR1			104909134			rs7207400-T	rs7207400	0	7207400	intron_variant	0	0.75	5E-6	5.301029995663981		1.1363636	[1.08-1.2]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	17q21.31	17	46275856	KANSL1, LRRC27A, MAPT	ARL17B, LRRC37A			100506084, 9884			rs2732703-T	rs2732703	0	2732703	intron_variant	0	0.87	6E-9	8.221848749616356		1.369863	[1.23-1.54]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	17q21.31	17	46788132	WNT3	WNT3			7473			rs199499-C	rs199499	0	199499	intron_variant	0	0.81	6E-6	5.221848749616356		1.1627907	[1.09-1.23]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	17q25.1	17	74979653	C17orf28, CDR2L	HID1-AS1 - CDR2L	102723641	30850		3925	7979	rs71380849-A	rs71380849	0	71380849	downstream_gene_variant	1	0.05	9E-7	6.045757490560675		1.47	[1.26-1.71]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	20p12.1	20	16216865	MACROD2, PPIAP17	MACROD2 - PPIAP17	140733	170540		163668	6885	rs6110969-T	rs6110969	0	6110969	intergenic_variant	1	0.08	3E-6	5.522878745280337		1.2	[1.11-1.29]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	1q32.2	1	207577223	CR1	CR1			1378			rs679515-T	rs679515	0	679515	intron_variant	0	0.21	4E-9	8.397940008672037		1.22	[1.14-1.30]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	2q14.3	2	127135234	BIN1	LOC105373605			105373605			rs6733839-T	rs6733839	0	6733839	regulatory_region_variant	0	0.41	1E-9	9.0		1.2	[1.13-1.27]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	2q24.1	2	158844068	DAPL1, OR7E89P	DAPL1 - OR7E89P	92196	79540		28083	9436	rs1125355-A	rs1125355	0	1125355	intron_variant	1	0.26	4E-6	5.3979400086720375		1.16	[1.09-1.23]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	2q32.1	2	182154019	PDE1A	PDE1A			5136			rs17366218-A	rs17366218	0	17366218	intron_variant	0	0.95	2E-6	5.698970004336019		1.5384616	[1.28-1.85]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	2q34	2	211107743	CPS1, RPS27P10	LOC100420775 - RPS27P10	100420775	646233		2013	191135	rs178585-C	rs178585	0	178585	downstream_gene_variant	1	0.47	4E-6	5.3979400086720375		1.13	[1.07-1.19]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	3p12.1	3	85855884	CADM2	CADM2			253559			rs71316816-C	rs71316816	0	71316816	intron_variant	0	0.92	9E-6	5.045757490560675		1.25	[1.14-1.37]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	3q13.33	3	121607829	FBXO40	FBXO40			51725			rs9869689-T	rs9869689	0	9869689	intron_variant	0	0.1	3E-6	5.522878745280337		1.21	[1.12-1.31]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	4q34.3	4	181180536	LINC00290, MGC45800	LINC00290 - LOC101928679	728081	101928679		21387	80204	rs10018288-G	rs10018288	0	10018288	intergenic_variant	1	0.19	4E-6	5.3979400086720375		1.16	[1.09-1.24]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	6p24.3	6	10101984	OFCC1, RPL7AP36	LOC107983965			107983965			rs2876189-G	rs2876189	0	2876189	intron_variant	0	0.31	6E-6	5.221848749616356		1.14	[1.08-1.21]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	6p21.1	6	42964462	PEX6	PEX6			5190			rs1129187-T	rs1129187	0	1129187	missense_variant	0	0.45	7E-6	5.154901959985743		1.13	[1.07-1.19]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	7q31.1	7	110142514	RPL3P8, IMMP2L	RPL3P8 - LOC100419782	646620	100419782		142868	73385	rs59406683-A	rs59406683	0	59406683	intergenic_variant	1	0.89	6E-6	5.221848749616356		1.2048193	[1.11-1.3]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	8p21.1	8	27610169	CLU	CLU			1191			rs9331896-T	rs9331896	0	9331896	intron_variant	0	0.62	3E-9	8.522878745280337		1.1904762	[1.12-1.25]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	11q14.2	11	85970540	PICALM	PICALM			8301			rs639012-G	rs639012	0	639012	intron_variant	0	0.7	1E-7	7.0		1.1627907	[1.1-1.22]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	11q14.2	11	86120499	PICALM	PICALM - RNU6-560P	8301	106480590		50618	32728	rs471470-A	rs471470	0	471470	intergenic_variant	1	0.68	3E-8	7.522878745280337		1.1627907	[1.1-1.23]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	15q21.1	15	45065212	SORD	SORD			6652			rs2854437-G	rs2854437	0	2854437	intron_variant	0	0.87	2E-6	5.698970004336019		1.2345679	[1.14-1.35]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	21q21.2	21	24540925	VN2R20P, RPL13AP7	LOC105372751			105372751			rs721146-A	rs721146	0	721146	intron_variant	0	0.21	4E-6	5.3979400086720375		1.17	[1.09-1.25]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	8p21.2	8	27458600	PTK2B	PTK2B			2185			rs2271920-A	rs2271920	0	2271920	3_prime_UTR_variant	0	0.39	8E-6	5.096910013008056		1.11	[1.06-1.16]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4+ carriers	10,352 cases, 9,207 controls	1,250 European ancestry cases, 536 European ancestry controls	11q14.2	11	86156833	PICALM	RNU6-560P - LOC107984426	106480590	107984426		3499	34645	rs10792832-G	rs10792832	0	10792832	downstream_gene_variant	1	0.65	4E-6	5.3979400086720375		1.14	[1.08-1.19]	NR [NR]	N
2016-02-03	25778476	Jun G	2015-03-17	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25778476	A novel Alzheimer disease locus located near the gene encoding tau protein.	Alzheimer's disease in APOE e4- carriers	7,184 cases, 26,968 controls	718 European ancestry cases, 1,699 European ancestry controls	11q24.1	11	121564878	SORL1	SORL1			6653			rs11218343-T	rs11218343	0	11218343	intron_variant	0	0.96	9E-6	5.045757490560675		1.3	[1.16-1.45]	NR [NR]	N
2016-12-08	26830138	Herold C	2016-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/26830138	Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.	Alzheimer disease and age of onset	2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families	NA	2q31.1	2	176778182	Intergenic	LOC101929963 - FUCA1P1	101929963	2518		11857	26273	rs17639982-C	rs17639982	0	17639982	intron_variant	1	NR	8E-9	8.096910013008056	(between families)	5.774	unit decrease	Affymetrix [up to 15107142] (imputed)	N
2016-12-08	26830138	Herold C	2016-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/26830138	Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.	Alzheimer disease and age of onset	2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families	NA	2q31.2	2	178380259	OSBPL6	OSBPL6			114880			rs1347297-T	rs1347297	0	1347297	intron_variant	0	NR	5E-8	7.301029995663981	(within families)	5.469	unit increase	Affymetrix [up to 15107142] (imputed)	N
2016-12-08	26830138	Herold C	2016-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/26830138	Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.	Alzheimer disease and age of onset	2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families	NA	6p25.1	6	6316080	Intergenic	F13A1			2162			rs6927354-T	rs6927354	0	6927354	intron_variant	0	NR	5E-8	7.301029995663981	(between families)	5.44	unit decrease	Affymetrix [up to 15107142] (imputed)	N
